,Province/State,Country/Region,Last Update,Confirmed,Suspected,Recovered,Death
284,,France,1/25/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
285,,Australia,1/25/2020 12:00 PM,4.0,22.613636363636363,7.253521126760563,12.3
286,,Nepal,1/25/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
287,,Malaysia,1/25/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
288,Hubei,Mainland China,1/25/2020 12:00 PM,761.0,22.613636363636363,32.0,40.0
289,Guangdong,Mainland China,1/25/2020 12:00 PM,78.0,22.613636363636363,2.0,12.3
290,Zhejiang,Mainland China,1/25/2020 12:00 PM,62.0,22.613636363636363,1.0,12.3
291,Chongqing,Mainland China,1/25/2020 12:00 PM,57.0,22.613636363636363,7.253521126760563,12.3
292,Hunan,Mainland China,1/25/2020 12:00 PM,43.0,22.613636363636363,7.253521126760563,12.3
293,Beijing,Mainland China,1/25/2020 12:00 PM,41.0,22.613636363636363,2.0,12.3
294,Anhui,Mainland China,1/25/2020 12:00 PM,39.0,4.0,7.253521126760563,12.3
295,Shanghai,Mainland China,1/25/2020 12:00 PM,33.0,72.0,1.0,12.3
296,Henan,Mainland China,1/25/2020 12:00 PM,32.0,1.0,7.253521126760563,12.3
297,Sichuan,Mainland China,1/25/2020 12:00 PM,28.0,4.0,7.253521126760563,12.3
298,Shandong,Mainland China,1/25/2020 12:00 PM,27.0,22.613636363636363,7.253521126760563,12.3
299,Guangxi,Mainland China,1/25/2020 12:00 PM,23.0,22.613636363636363,7.253521126760563,12.3
300,Hainan,Mainland China,1/25/2020 12:00 PM,19.0,22.613636363636363,7.253521126760563,12.3
301,Jiangxi,Mainland China,1/25/2020 12:00 PM,18.0,22.613636363636363,7.253521126760563,12.3
302,Fujian,Mainland China,1/25/2020 12:00 PM,18.0,20.0,7.253521126760563,12.3
303,Jiangsu,Mainland China,1/25/2020 12:00 PM,18.0,22.613636363636363,1.0,12.3
304,Liaoning,Mainland China,1/25/2020 12:00 PM,17.0,22.613636363636363,7.253521126760563,12.3
305,Shaanxi,Mainland China,1/25/2020 12:00 PM,15.0,22.613636363636363,7.253521126760563,12.3
306,Yunnan,Mainland China,1/25/2020 12:00 PM,11.0,58.0,7.253521126760563,12.3
307,Tianjin,Mainland China,1/25/2020 12:00 PM,10.0,22.613636363636363,7.253521126760563,12.3
308,Heilongjiang,Mainland China,1/25/2020 12:00 PM,9.0,22.613636363636363,7.253521126760563,1.0
309,Hebei,Mainland China,1/25/2020 12:00 PM,8.0,22.613636363636363,7.253521126760563,1.0
310,Inner Mongolia,Mainland China,1/25/2020 12:00 PM,7.0,22.613636363636363,7.253521126760563,12.3
311,Shanxi,Mainland China,1/25/2020 12:00 PM,6.0,22.613636363636363,7.253521126760563,12.3
312,Hong Kong,Hong Kong,1/25/2020 12:00 PM,5.0,244.0,7.253521126760563,12.3
313,Guizhou,Mainland China,1/25/2020 12:00 PM,4.0,22.613636363636363,7.253521126760563,12.3
314,Jilin,Mainland China,1/25/2020 12:00 PM,4.0,22.613636363636363,7.253521126760563,12.3
315,Gansu,Mainland China,1/25/2020 12:00 PM,4.0,22.613636363636363,7.253521126760563,12.3
316,Ningxia,Mainland China,1/25/2020 12:00 PM,3.0,1.0,7.253521126760563,12.3
317,Taiwan,Taiwan,1/25/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
318,Xinjiang,Mainland China,1/25/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
319,Macau,Macau,1/25/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
320,Qinghai,Mainland China,1/25/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
321,Washington,United States,1/25/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
322,Illinois,United States,1/25/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
323,,Japan,1/25/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
324,,Thailand,1/25/2020 12:00 PM,7.0,22.613636363636363,7.253521126760563,12.3
325,,South Korea,1/25/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
326,,Singapore,1/25/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
327,,Vietnam,1/25/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
328,,France,1/25/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
329,,Australia,1/25/2020 12:00 PM,4.0,22.613636363636363,7.253521126760563,12.3
330,,Nepal,1/25/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
331,,Malaysia,1/25/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
332,Hubei,Mainland China,1/25/2020 12:00 AM,729.0,22.613636363636363,32.0,39.0
333,Guangdong,Mainland China,1/25/2020 12:00 AM,78.0,22.613636363636363,2.0,12.3
334,Zhejiang,Mainland China,1/25/2020 12:00 AM,62.0,22.613636363636363,1.0,12.3
335,Chongqing,Mainland China,1/25/2020 12:00 AM,57.0,22.613636363636363,7.253521126760563,12.3
336,Hunan,Mainland China,1/25/2020 12:00 AM,43.0,22.613636363636363,7.253521126760563,12.3
337,Anhui,Mainland China,1/25/2020 12:00 AM,39.0,4.0,7.253521126760563,12.3
338,Beijing,Mainland China,1/25/2020 12:00 AM,36.0,22.613636363636363,1.0,12.3
339,Shanghai,Mainland China,1/25/2020 12:00 AM,33.0,22.0,1.0,12.3
340,Henan,Mainland China,1/25/2020 12:00 AM,32.0,1.0,7.253521126760563,12.3
341,Sichuan,Mainland China,1/25/2020 12:00 AM,28.0,4.0,7.253521126760563,12.3
342,Guangxi,Mainland China,1/25/2020 12:00 AM,23.0,22.613636363636363,7.253521126760563,12.3
343,Shandong,Mainland China,1/25/2020 12:00 AM,21.0,22.613636363636363,7.253521126760563,12.3
344,Jiangxi,Mainland China,1/25/2020 12:00 AM,18.0,22.613636363636363,7.253521126760563,12.3
345,Jiangsu,Mainland China,1/25/2020 12:00 AM,18.0,22.613636363636363,1.0,12.3
346,Hainan,Mainland China,1/25/2020 12:00 AM,17.0,22.613636363636363,7.253521126760563,12.3
347,Liaoning,Mainland China,1/25/2020 12:00 AM,15.0,22.613636363636363,7.253521126760563,12.3
348,Fujian,Mainland China,1/25/2020 12:00 AM,10.0,4.0,7.253521126760563,12.3
349,Heilongjiang,Mainland China,1/25/2020 12:00 AM,9.0,22.613636363636363,7.253521126760563,1.0
350,Tianjin,Mainland China,1/25/2020 12:00 AM,8.0,22.613636363636363,7.253521126760563,12.3
351,Hebei,Mainland China,1/25/2020 12:00 AM,8.0,22.613636363636363,7.253521126760563,1.0
352,Shanxi,Mainland China,1/25/2020 12:00 AM,6.0,22.613636363636363,7.253521126760563,12.3
353,Yunnan,Mainland China,1/25/2020 12:00 AM,5.0,22.613636363636363,7.253521126760563,12.3
354,Hong Kong,Hong Kong,1/25/2020 12:00 AM,5.0,36.0,7.253521126760563,12.3
355,Shaanxi,Mainland China,1/25/2020 12:00 AM,5.0,22.613636363636363,7.253521126760563,12.3
356,Guizhou,Mainland China,1/25/2020 12:00 AM,4.0,22.613636363636363,7.253521126760563,12.3
357,Jilin,Mainland China,1/25/2020 12:00 AM,4.0,22.613636363636363,7.253521126760563,12.3
358,Gansu,Mainland China,1/25/2020 12:00 AM,4.0,22.613636363636363,7.253521126760563,12.3
359,Ningxia,Mainland China,1/25/2020 12:00 AM,3.0,1.0,7.253521126760563,12.3
360,Taiwan,Taiwan,1/25/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
361,Xinjiang,Mainland China,1/25/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
362,Macau,Macau,1/25/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
363,Inner Mongolia,Mainland China,1/25/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
364,Qinghai,Mainland China,1/25/2020 12:00 AM,43.5195530726257,1.0,7.253521126760563,12.3
365,Washington,United States,1/25/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
366,Illinois,United States,1/25/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
367,,Japan,1/25/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
368,,Thailand,1/25/2020 12:00 AM,5.0,22.613636363636363,7.253521126760563,12.3
369,,South Korea,1/25/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
370,,Singapore,1/25/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
371,,Vietnam,1/25/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
372,,France,1/25/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
373,,Australia,1/25/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
374,,Nepal,1/25/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
375,,Malaysia,1/25/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
376,Hubei,Mainland China,1/24/2020 12:00 PM,549.0,22.613636363636363,31.0,24.0
377,Guangdong,Mainland China,1/24/2020 12:00 PM,53.0,22.613636363636363,2.0,12.3
378,Zhejiang,Mainland China,1/24/2020 12:00 PM,43.0,22.613636363636363,1.0,12.3
379,Beijing,Mainland China,1/24/2020 12:00 PM,36.0,22.613636363636363,1.0,12.3
380,Chongqing,Mainland China,1/24/2020 12:00 PM,27.0,13.0,7.253521126760563,12.3
381,Hunan,Mainland China,1/24/2020 12:00 PM,24.0,22.613636363636363,7.253521126760563,12.3
382,Guangxi,Mainland China,1/24/2020 12:00 PM,23.0,22.613636363636363,7.253521126760563,12.3
383,Shanghai,Mainland China,1/24/2020 12:00 PM,20.0,22.0,1.0,12.3
384,Jiangxi,Mainland China,1/24/2020 12:00 PM,18.0,22.613636363636363,7.253521126760563,12.3
385,Sichuan,Mainland China,1/24/2020 12:00 PM,15.0,4.0,7.253521126760563,12.3
386,Shandong,Mainland China,1/24/2020 12:00 PM,15.0,22.613636363636363,7.253521126760563,12.3
387,Anhui,Mainland China,1/24/2020 12:00 PM,15.0,4.0,7.253521126760563,12.3
388,Fujian,Mainland China,1/24/2020 12:00 PM,10.0,2.0,7.253521126760563,12.3
389,Henan,Mainland China,1/24/2020 12:00 PM,9.0,42.0,7.253521126760563,12.3
390,Jiangsu,Mainland China,1/24/2020 12:00 PM,9.0,22.613636363636363,7.253521126760563,12.3
391,Hainan,Mainland China,1/24/2020 12:00 PM,8.0,32.0,7.253521126760563,12.3
392,Tianjin,Mainland China,1/24/2020 12:00 PM,8.0,22.613636363636363,7.253521126760563,12.3
393,Yunnan,Mainland China,1/24/2020 12:00 PM,5.0,22.613636363636363,7.253521126760563,12.3
394,Shaanxi,Mainland China,1/24/2020 12:00 PM,5.0,22.613636363636363,7.253521126760563,12.3
395,Heilongjiang,Mainland China,1/24/2020 12:00 PM,4.0,22.613636363636363,7.253521126760563,1.0
396,Liaoning,Mainland China,1/24/2020 12:00 PM,4.0,22.613636363636363,7.253521126760563,12.3
397,Guizhou,Mainland China,1/24/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
398,Jilin,Mainland China,1/24/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
399,Taiwan,Taiwan,1/24/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
400,Ningxia,Mainland China,1/24/2020 12:00 PM,2.0,1.0,7.253521126760563,12.3
401,Hong Kong,Hong Kong,1/24/2020 12:00 PM,2.0,36.0,7.253521126760563,12.3
402,Macau,Macau,1/24/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
403,Hebei,Mainland China,1/24/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,1.0
404,Gansu,Mainland China,1/24/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
405,Xinjiang,Mainland China,1/24/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
406,Shanxi,Mainland China,1/24/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
407,Inner Mongolia,Mainland China,1/24/2020 12:00 PM,1.0,2.0,7.253521126760563,12.3
408,Qinghai,Mainland China,1/24/2020 12:00 PM,43.5195530726257,1.0,7.253521126760563,12.3
409,Washington,United States,1/24/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
410,Chicago,United States,1/24/2020 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
411,,Japan,1/24/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
412,,Thailand,1/24/2020 12:00 PM,5.0,22.613636363636363,7.253521126760563,12.3
413,,South Korea,1/24/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
414,,Singapore,1/24/2020 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
415,,Vietnam,1/24/2020 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
416,,France,1/24/2020 4:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
417,Hubei,Mainland China,1/24/2020 12:00 AM,549.0,22.613636363636363,31.0,24.0
418,Guangdong,Mainland China,1/24/2020 12:00 AM,53.0,22.613636363636363,2.0,12.3
419,Zhejiang,Mainland China,1/24/2020 12:00 AM,43.0,22.613636363636363,1.0,12.3
420,Beijing,Mainland China,1/24/2020 12:00 AM,26.0,22.0,7.253521126760563,12.3
421,Shanghai,Mainland China,1/24/2020 12:00 AM,20.0,22.613636363636363,7.253521126760563,12.3
422,Hunan,Mainland China,1/24/2020 12:00 AM,24.0,22.613636363636363,7.253521126760563,12.3
423,Anhui,Mainland China,1/24/2020 12:00 AM,15.0,4.0,7.253521126760563,12.3
424,Chongqing,Mainland China,1/24/2020 12:00 AM,27.0,13.0,7.253521126760563,12.3
425,Sichuan,Mainland China,1/24/2020 12:00 AM,15.0,4.0,7.253521126760563,12.3
426,Shandong,Mainland China,1/24/2020 12:00 AM,9.0,22.613636363636363,7.253521126760563,12.3
427,Guangxi,Mainland China,1/24/2020 12:00 AM,13.0,22.613636363636363,7.253521126760563,12.3
428,Fujian,Mainland China,1/24/2020 12:00 AM,5.0,2.0,7.253521126760563,12.3
429,Jiangsu,Mainland China,1/24/2020 12:00 AM,9.0,22.613636363636363,7.253521126760563,12.3
430,Henan,Mainland China,1/24/2020 12:00 AM,9.0,22.613636363636363,7.253521126760563,12.3
431,Hainan,Mainland China,1/24/2020 12:00 AM,8.0,32.0,7.253521126760563,12.3
432,Tianjin,Mainland China,1/24/2020 12:00 AM,5.0,22.613636363636363,7.253521126760563,12.3
433,Jiangxi,Mainland China,1/24/2020 12:00 AM,7.0,22.613636363636363,7.253521126760563,12.3
434,Shaanxi,Mainland China,1/24/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
435,Guizhou,Mainland China,1/24/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
436,Liaoning,Mainland China,1/24/2020 12:00 AM,4.0,22.613636363636363,7.253521126760563,12.3
437,Hong Kong,Hong Kong,1/24/2020 12:00 AM,2.0,36.0,7.253521126760563,12.3
438,Heilongjiang,Mainland China,1/24/2020 12:00 AM,4.0,22.613636363636363,7.253521126760563,1.0
439,Macau,Macau,1/24/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
440,Xinjiang,Mainland China,1/24/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
441,Gansu,Mainland China,1/24/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
442,Yunnan,Mainland China,1/24/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
443,Taiwan,Taiwan,1/24/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
444,Shanxi,Mainland China,1/24/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
445,Jilin,Mainland China,1/24/2020 12:00 AM,3.0,22.613636363636363,7.253521126760563,12.3
446,Hebei,Mainland China,1/24/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,1.0
447,Ningxia,Mainland China,1/24/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
448,Inner Mongolia,Mainland China,1/24/2020 12:00 AM,1.0,2.0,7.253521126760563,12.3
449,Washington,United States,1/24/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
450,,Japan,1/24/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
451,,Thailand,1/24/2020 12:00 AM,4.0,22.613636363636363,7.253521126760563,12.3
452,,South Korea,1/24/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
453,,Singapore,1/24/2020 12:00 AM,1.0,22.613636363636363,7.253521126760563,12.3
454,,Vietnam,1/24/2020 12:00 AM,2.0,22.613636363636363,7.253521126760563,12.3
455,Anhui,Mainland China,1/23/20 12:00 PM,9.0,4.0,7.253521126760563,12.3
456,Beijing,Mainland China,1/23/20 12:00 PM,22.0,22.613636363636363,7.253521126760563,12.3
457,Chongqing,Mainland China,1/23/20 12:00 PM,9.0,22.613636363636363,7.253521126760563,12.3
458,Fujian,Mainland China,1/23/20 12:00 PM,5.0,2.0,7.253521126760563,12.3
459,Gansu,Mainland China,1/23/20 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
460,Guangdong,Mainland China,1/23/20 12:00 PM,32.0,1.0,2.0,12.3
461,Guangxi,Mainland China,1/23/20 12:00 PM,5.0,22.613636363636363,7.253521126760563,12.3
462,Guizhou,Mainland China,1/23/20 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
463,Hainan,Mainland China,1/23/20 12:00 PM,5.0,32.0,7.253521126760563,12.3
464,Hebei,Mainland China,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,1.0
465,Heilongjiang,Mainland China,1/23/20 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
466,Henan,Mainland China,1/23/20 12:00 PM,5.0,22.613636363636363,7.253521126760563,12.3
467,Hong Kong,Hong Kong,1/23/20 12:00 PM,2.0,65.0,7.253521126760563,12.3
468,Hubei,Mainland China,1/23/20 12:00 PM,444.0,22.613636363636363,28.0,17.0
469,Hunan,Mainland China,1/23/20 12:00 PM,9.0,22.613636363636363,7.253521126760563,12.3
470,Inner Mongolia,Mainland China,1/23/20 12:00 PM,43.5195530726257,1.0,7.253521126760563,12.3
471,Jiangsu,Mainland China,1/23/20 12:00 PM,5.0,22.613636363636363,7.253521126760563,12.3
472,Jiangxi,Mainland China,1/23/20 12:00 PM,7.0,22.613636363636363,7.253521126760563,12.3
473,Jilin,Mainland China,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
474,Liaoning,Mainland China,1/23/20 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
475,Macau,Macau,1/23/20 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
476,Ningxia,Mainland China,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
477,Qinghai,Mainland China,1/23/20 12:00 PM,43.5195530726257,22.613636363636363,7.253521126760563,12.3
478,Shaanxi,Mainland China,1/23/20 12:00 PM,3.0,1.0,7.253521126760563,12.3
479,Shandong,Mainland China,1/23/20 12:00 PM,6.0,2.0,7.253521126760563,12.3
480,Shanghai,Mainland China,1/23/20 12:00 PM,16.0,22.0,7.253521126760563,12.3
481,Shanxi,Mainland China,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
482,Sichuan,Mainland China,1/23/20 12:00 PM,8.0,2.0,7.253521126760563,12.3
483,Taiwan,Taiwan,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
484,Tianjin,Mainland China,1/23/20 12:00 PM,4.0,22.613636363636363,7.253521126760563,12.3
485,Tibet,Mainland China,1/23/20 12:00 PM,43.5195530726257,22.613636363636363,7.253521126760563,12.3
486,Washington,United States,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
487,Xinjiang,Mainland China,1/23/20 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
488,Yunnan,Mainland China,1/23/20 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
489,Zhejiang,Mainland China,1/23/20 12:00 PM,27.0,22.613636363636363,7.253521126760563,12.3
490,,Japan,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
491,,Thailand,1/23/20 12:00 PM,3.0,22.613636363636363,7.253521126760563,12.3
492,,South Korea,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
493,,Singapore,1/23/20 12:00 PM,1.0,22.613636363636363,7.253521126760563,12.3
494,,Philippines,1/23/20 12:00 PM,43.5195530726257,4.0,7.253521126760563,12.3
495,,Malaysia,1/23/20 12:00 PM,43.5195530726257,4.0,7.253521126760563,12.3
496,,Vietnam,1/23/20 12:00 PM,2.0,22.613636363636363,7.253521126760563,12.3
497,,Australia,1/23/20 12:00 PM,43.5195530726257,1.0,7.253521126760563,12.3
498,,Mexico,1/23/20 12:00 PM,43.5195530726257,1.0,7.253521126760563,12.3
499,,Brazil,1/23/20 12:00 PM,43.5195530726257,1.0,7.253521126760563,12.3
500,,Colombia,1/23/20 12:00 PM,43.5195530726257,1.0,7.253521126760563,12.3
501,Anhui,Mainland China,1/22/2020 12:00,1.0,4.0,7.253521126760563,12.3
502,Beijing,Mainland China,1/22/2020 12:00,14.0,22.613636363636363,7.253521126760563,12.3
503,Chongqing,Mainland China,1/22/2020 12:00,6.0,22.613636363636363,7.253521126760563,12.3
504,Fujian,Mainland China,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
505,Gansu,Mainland China,1/22/2020 12:00,43.5195530726257,22.613636363636363,7.253521126760563,12.3
506,Guangdong,Mainland China,1/22/2020 12:00,26.0,1.0,7.253521126760563,12.3
507,Guangxi,Mainland China,1/22/2020 12:00,2.0,1.0,7.253521126760563,12.3
508,Guizhou,Mainland China,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
509,Hainan,Mainland China,1/22/2020 12:00,4.0,22.613636363636363,7.253521126760563,12.3
510,Hebei,Mainland China,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
511,Heilongjiang,Mainland China,1/22/2020 12:00,43.5195530726257,1.0,7.253521126760563,12.3
512,Henan,Mainland China,1/22/2020 12:00,5.0,22.613636363636363,7.253521126760563,12.3
513,Hong Kong,Hong Kong,1/22/2020 12:00,43.5195530726257,117.0,7.253521126760563,12.3
514,Hubei,Mainland China,1/22/2020 12:00,444.0,22.613636363636363,7.253521126760563,12.3
515,Hunan,Mainland China,1/22/2020 12:00,4.0,22.613636363636363,7.253521126760563,12.3
516,Inner Mongolia,Mainland China,1/22/2020 12:00,43.5195530726257,22.613636363636363,7.253521126760563,12.3
517,Jiangsu,Mainland China,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
518,Jiangxi,Mainland China,1/22/2020 12:00,2.0,22.613636363636363,7.253521126760563,12.3
519,Jilin,Mainland China,1/22/2020 12:00,43.5195530726257,1.0,7.253521126760563,12.3
520,Liaoning,Mainland China,1/22/2020 12:00,2.0,22.613636363636363,7.253521126760563,12.3
521,Macau,Macau,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
522,Ningxia,Mainland China,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
523,Qinghai,Mainland China,1/22/2020 12:00,43.5195530726257,22.613636363636363,7.253521126760563,12.3
524,Shaanxi,Mainland China,1/22/2020 12:00,43.5195530726257,22.613636363636363,7.253521126760563,12.3
525,Shandong,Mainland China,1/22/2020 12:00,2.0,22.613636363636363,7.253521126760563,12.3
526,Shanghai,Mainland China,1/22/2020 12:00,9.0,10.0,7.253521126760563,12.3
527,Shanxi,Mainland China,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
528,Sichuan,Mainland China,1/22/2020 12:00,5.0,2.0,7.253521126760563,12.3
529,Taiwan,Taiwan,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
530,Tianjin,Mainland China,1/22/2020 12:00,4.0,22.613636363636363,7.253521126760563,12.3
531,Tibet,Mainland China,1/22/2020 12:00,43.5195530726257,22.613636363636363,7.253521126760563,12.3
532,Washington,United States,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
533,Xinjiang,Mainland China,1/22/2020 12:00,43.5195530726257,22.613636363636363,7.253521126760563,12.3
534,Yunnan,Mainland China,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
535,Zhejiang,Mainland China,1/22/2020 12:00,10.0,22.613636363636363,7.253521126760563,12.3
536,,Japan,1/22/2020 12:00,2.0,22.613636363636363,7.253521126760563,12.3
537,,Thailand,1/22/2020 12:00,2.0,22.613636363636363,7.253521126760563,12.3
538,,South Korea,1/22/2020 12:00,1.0,22.613636363636363,7.253521126760563,12.3
539,Shanghai,Mainland China,1/21/2020,9.0,10.0,7.253521126760563,12.3
540,Yunnan,Mainland China,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
541,Beijing,Mainland China,1/21/2020,10.0,22.613636363636363,7.253521126760563,12.3
542,Taiwan,Taiwan,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
543,Jilin,Mainland China,1/21/2020,43.5195530726257,1.0,7.253521126760563,12.3
544,Sichuan,Mainland China,1/21/2020,2.0,1.0,7.253521126760563,12.3
545,Tianjin,Mainland China,1/21/2020,2.0,22.613636363636363,7.253521126760563,12.3
546,Ningxia,Mainland China,1/21/2020,43.5195530726257,1.0,7.253521126760563,12.3
547,Anhui,Mainland China,1/21/2020,43.5195530726257,3.0,7.253521126760563,12.3
548,Shandong,Mainland China,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
549,Guangdong,Mainland China,1/21/2020,17.0,4.0,7.253521126760563,12.3
550,Guangxi,Mainland China,1/21/2020,43.5195530726257,1.0,7.253521126760563,12.3
551,Jiangxi,Mainland China,1/21/2020,2.0,22.613636363636363,7.253521126760563,12.3
552,Henan,Mainland China,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
553,Zhejiang,Mainland China,1/21/2020,5.0,16.0,7.253521126760563,12.3
554,Hainan,Mainland China,1/21/2020,43.5195530726257,1.0,7.253521126760563,12.3
555,Hubei,Mainland China,1/21/2020,270.0,11.0,7.253521126760563,12.3
556,Hunan,Mainland China,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
557,Guizhou,Mainland China,1/21/2020,43.5195530726257,1.0,7.253521126760563,12.3
558,Liaoning,Mainland China,1/21/2020,43.5195530726257,1.0,7.253521126760563,12.3
559,Chongqing,Mainland China,1/21/2020,5.0,22.613636363636363,7.253521126760563,12.3
560,Hong Kong,Hong Kong,1/21/2020,43.5195530726257,117.0,7.253521126760563,12.3
561,Heilongjiang,Mainland China,1/21/2020,43.5195530726257,1.0,7.253521126760563,12.3
562,,Japan,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
563,,Thailand,1/21/2020,2.0,22.613636363636363,7.253521126760563,12.3
564,,South Korea,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
565,Washington,United States,1/21/2020,1.0,22.613636363636363,7.253521126760563,12.3
